translation	book	chapter	verse	segment_text	flag	seg_bases	paired_surface	paired_strongs	paired_class
KJV	EZK	1	21	When those went	ORPHAN_TAG	3212			
KJV	EZK	1	21	, these went	ORPHAN_TAG	3212			
KJV	EZK	1	24	And when they went	ORPHAN_TAG	3212			
KJV	EZK	3	1	, and go	ORPHAN_TAG	3212			
KJV	EZK	3	4	, go	ORPHAN_TAG	3212			
KJV	EZK	3	11	And go	ORPHAN_TAG	3212			
KJV	EZK	3	14	, and I went	ORPHAN_TAG	3212			
KJV	EZK	3	14	was strong	ORPHAN_TAG	2388			
KJV	EZK	6	6	shall be desolate	ORPHAN_TAG	3456			
KJV	EZK	7	17	shall be weak	ORPHAN_TAG	3212			
KJV	EZK	7	24	; and their holy places	ORPHAN_TAG	6942			
KJV	EZK	8	3	, which provoketh to jealousy	ORPHAN_TAG	7069			
KJV	EZK	8	16	, between the porch	ORPHAN_TAG	197			
KJV	EZK	9	2	men	ORPHAN_TAG	582			
KJV	EZK	9	2	them was clothed	ORPHAN_TAG	3847			
KJV	EZK	9	3	clothed	ORPHAN_TAG	3847			
KJV	EZK	9	4	of the men	ORPHAN_TAG	582			
KJV	EZK	9	6	men	ORPHAN_TAG	582			
KJV	EZK	9	11	clothed	ORPHAN_TAG	3847			
KJV	EZK	10	2	clothed	ORPHAN_TAG	3847			
KJV	EZK	10	6	clothed	ORPHAN_TAG	3847			
KJV	EZK	10	7	of him that was clothed	ORPHAN_TAG	3847			
KJV	EZK	10	11	When they went	ORPHAN_TAG	3212			
KJV	EZK	10	11	, they went	ORPHAN_TAG	3212			
KJV	EZK	10	11	not as they went	ORPHAN_TAG	3212			
KJV	EZK	10	11	not as they went	ORPHAN_TAG	3212			
KJV	EZK	10	16	went	ORPHAN_TAG	3212			
KJV	EZK	10	16	went	ORPHAN_TAG	3212			
KJV	EZK	10	22	and themselves: they went	ORPHAN_TAG	3212			
KJV	EZK	11	2	, these are the men	ORPHAN_TAG	582			
KJV	EZK	11	15	, the men	ORPHAN_TAG	582			
KJV	EZK	11	20	That they may walk	ORPHAN_TAG	3212			
KJV	EZK	12	11	and go	ORPHAN_TAG	3212			
KJV	EZK	12	16	men	ORPHAN_TAG	582			
KJV	EZK	12	19	may be desolate	ORPHAN_TAG	3456			
KJV	EZK	13	9	that see	ORPHAN_TAG	2374			
KJV	EZK	13	16	, and which see	ORPHAN_TAG	2374			
KJV	EZK	14	1	certain	ORPHAN_TAG	582			
KJV	EZK	14	3	, these men	ORPHAN_TAG	582			
KJV	EZK	14	8	, and will make	ORPHAN_TAG	8074			
KJV	EZK	14	14	men	ORPHAN_TAG	582			
KJV	EZK	14	16	men	ORPHAN_TAG	582			
KJV	EZK	14	18	men	ORPHAN_TAG	582			
KJV	EZK	16	5	of these unto thee, to have compassion	ORPHAN_TAG	2550			
KJV	EZK	16	30	whorish	ORPHAN_TAG	2181			
KJV	EZK	16	31	; and hast not been as an harlot	ORPHAN_TAG	2181			
KJV	EZK	16	33	to all whores	ORPHAN_TAG	2181			
KJV	EZK	16	35	Wherefore, O harlot	ORPHAN_TAG	2181			
KJV	EZK	16	39	, and leave	ORPHAN_TAG	3240			
KJV	EZK	16	41	from playing the harlot	ORPHAN_TAG	2181			
KJV	EZK	16	45	their husbands	ORPHAN_TAG	582			
KJV	EZK	16	51	more than they	ORPHAN_TAG	2007			
KJV	EZK	17	9	in all the leaves	ORPHAN_TAG	2964			
KJV	EZK	18	10	the like	ORPHAN_TAG	251			
KJV	EZK	18	13	: shall he then live	ORPHAN_TAG	2425			
KJV	EZK	18	24	, shall he live	ORPHAN_TAG	2425			
KJV	EZK	19	7	their desolate palaces	ORPHAN_TAG	490			
KJV	EZK	19	7	was desolate	ORPHAN_TAG	3456			
KJV	EZK	19	9	him into holds	ORPHAN_TAG	4685			
KJV	EZK	19	11	among the thick branches	ORPHAN_TAG	5688			
KJV	EZK	20	1	, that certain	ORPHAN_TAG	582			
KJV	EZK	20	11	, he shall even live	ORPHAN_TAG	2425			
KJV	EZK	20	13	, he shall even live	ORPHAN_TAG	2425			
KJV	EZK	20	18	, Walk	ORPHAN_TAG	3212			
KJV	EZK	20	19	; walk	ORPHAN_TAG	3212			
KJV	EZK	20	21	, he shall even live	ORPHAN_TAG	2425			
KJV	EZK	20	26	the womb	ORPHAN_TAG	7356			
KJV	EZK	20	39	; Go	ORPHAN_TAG	3212			
KJV	EZK	21	7	shall be weak	ORPHAN_TAG	3212			
KJV	EZK	21	9	the LORD	ORPHAN_TAG	3068			
KJV	EZK	21	10	; it is furbished	ORPHAN_TAG	4178			
KJV	EZK	21	11	, and it is furbished	ORPHAN_TAG	4178			
KJV	EZK	21	20	the defenced	ORPHAN_TAG	1219			
KJV	EZK	21	23	, to them that have sworn	ORPHAN_TAG	7650			
KJV	EZK	21	28	, to consume	ORPHAN_TAG	398			
KJV	EZK	21	31	men	ORPHAN_TAG	582			
KJV	EZK	22	9	In thee are men	ORPHAN_TAG	582			
KJV	EZK	22	20	, and I will leave	ORPHAN_TAG	3240			
KJV	EZK	22	28	morter, seeing	ORPHAN_TAG	2374			
KJV	EZK	23	6	Which were clothed	ORPHAN_TAG	3847			
KJV	EZK	23	12	clothed	ORPHAN_TAG	3847			
KJV	EZK	23	14	men	ORPHAN_TAG	582			
KJV	EZK	23	40	for men	ORPHAN_TAG	582			
KJV	EZK	23	42	was with her: and with the men	ORPHAN_TAG	582			
KJV	EZK	23	44	that playeth the harlot	ORPHAN_TAG	2181			
KJV	EZK	23	45	men	ORPHAN_TAG	582			
KJV	EZK	24	5	, and burn	ORPHAN_TAG	1754			
KJV	EZK	24	11	of it may be hot	ORPHAN_TAG	3179			
KJV	EZK	24	17	of men	ORPHAN_TAG	582			
KJV	EZK	24	22	of men	ORPHAN_TAG	582			
KJV	EZK	27	3	at the entry	ORPHAN_TAG	3997			
KJV	EZK	27	6	of the Ashurites	ORPHAN_TAG	839			
KJV	EZK	27	10	, thy men	ORPHAN_TAG	582			
KJV	EZK	27	19	going to and fro	ORPHAN_TAG	235			
KJV	EZK	27	27	, and all thy men	ORPHAN_TAG	582			
KJV	EZK	30	5	, and all the mingled	ORPHAN_TAG	6153			
KJV	EZK	30	17	: and these cities shall go	ORPHAN_TAG	3212			
KJV	EZK	30	18	shall go	ORPHAN_TAG	3212			
KJV	EZK	31	3	was among the thick boughs	ORPHAN_TAG	5688			
KJV	EZK	31	10	among the thick boughs	ORPHAN_TAG	5688			
KJV	EZK	31	11	of the mighty one	ORPHAN_TAG	410			
KJV	EZK	31	14	among the thick boughs	ORPHAN_TAG	5688			
KJV	EZK	32	14	to run	ORPHAN_TAG	3212			
KJV	EZK	32	21	The strong	ORPHAN_TAG	410			
KJV	EZK	33	32	, and can play well	ORPHAN_TAG	2895			
KJV	EZK	34	5	, because there is no shepherd	ORPHAN_TAG	7462			
KJV	EZK	34	7	Therefore, ye shepherds	ORPHAN_TAG	7462			
KJV	EZK	34	9	Therefore, O ye shepherds	ORPHAN_TAG	7462			
KJV	EZK	34	12	As a shepherd	ORPHAN_TAG	7462			
KJV	EZK	34	12	that are scattered	ORPHAN_TAG	6567			
KJV	EZK	34	20	between the fat	ORPHAN_TAG	1274			
KJV	EZK	36	11	, and will do better	ORPHAN_TAG	2895			
KJV	EZK	36	12	to walk	ORPHAN_TAG	3212			
KJV	EZK	36	27	you to walk	ORPHAN_TAG	3212			
KJV	EZK	36	35	are become fenced	ORPHAN_TAG	1219			
KJV	EZK	37	14	, and I shall place	ORPHAN_TAG	3240			
KJV	EZK	37	24	shepherd	ORPHAN_TAG	7462			
KJV	EZK	37	24	: they shall also walk	ORPHAN_TAG	3212			
KJV	EZK	38	4	, all of them clothed	ORPHAN_TAG	3847			
KJV	EZK	39	14	men	ORPHAN_TAG	582			
KJV	EZK	39	15	it in the valley	ORPHAN_TAG	1516			
KJV	EZK	40	7	the porch	ORPHAN_TAG	197			
KJV	EZK	40	8	also the porch	ORPHAN_TAG	197			
KJV	EZK	40	9	he the porch	ORPHAN_TAG	197			
KJV	EZK	40	9	; and the porch	ORPHAN_TAG	197			
KJV	EZK	40	15	of the porch	ORPHAN_TAG	197			
KJV	EZK	40	24	After that he brought	ORPHAN_TAG	3212			
KJV	EZK	40	39	And in the porch	ORPHAN_TAG	197			
KJV	EZK	40	40	, which was at the porch	ORPHAN_TAG	197			
KJV	EZK	40	42	: whereupon also they laid	ORPHAN_TAG	3240			
KJV	EZK	40	48	me to the porch	ORPHAN_TAG	197			
KJV	EZK	40	48	of the porch	ORPHAN_TAG	197			
KJV	EZK	40	49	of the porch	ORPHAN_TAG	197			
KJV	EZK	41	8	: the foundations	ORPHAN_TAG	4328			
KJV	EZK	41	9	: and that which was left	ORPHAN_TAG	3240			
KJV	EZK	41	11	were toward the place that was left	ORPHAN_TAG	3240			
KJV	EZK	41	11	that was left	ORPHAN_TAG	3240			
KJV	EZK	41	15	, and the porches	ORPHAN_TAG	197			
KJV	EZK	41	24	turning	ORPHAN_TAG	4142			
KJV	EZK	41	25	of the porch	ORPHAN_TAG	197			
KJV	EZK	41	26	of the porch	ORPHAN_TAG	197			
KJV	EZK	42	10	of the wall	ORPHAN_TAG	1444			
KJV	EZK	42	13	: there shall they lay	ORPHAN_TAG	3240			
KJV	EZK	42	14	, but there they shall lay	ORPHAN_TAG	3240			
KJV	EZK	43	1	Afterward he brought	ORPHAN_TAG	3212			
KJV	EZK	44	3	of the porch	ORPHAN_TAG	197			
KJV	EZK	44	19	, and lay	ORPHAN_TAG	3240			
KJV	EZK	46	2	of the porch	ORPHAN_TAG	197			
KJV	EZK	46	8	of the porch	ORPHAN_TAG	197			
KJV	EZK	46	9	over against	ORPHAN_TAG	5226			
KJV	EZK	47	6	this? Then he brought	ORPHAN_TAG	3212			
KJV	EZK	47	9	; and every thing shall live	ORPHAN_TAG	2425			
KJV	EZK	47	15	, as men go	ORPHAN_TAG	935			
KJV	EZK	47	20	, till a man come	ORPHAN_TAG	935			
KJV	EZK	48	1	, as one goeth	ORPHAN_TAG	935			
KJV	EZK	48	35	shall be, The LORD is there	ORPHAN_TAG	3074			
KJV	EZR	1	4	, let the men	ORPHAN_TAG	582			
KJV	EZR	2	2	of the men	ORPHAN_TAG	582			
KJV	EZR	2	22	The men	ORPHAN_TAG	582			
KJV	EZR	2	23	The men	ORPHAN_TAG	582			
KJV	EZR	2	27	The men	ORPHAN_TAG	582			
KJV	EZR	2	28	The men	ORPHAN_TAG	582			
KJV	EZR	2	46	of Shalmai	ORPHAN_TAG	8073			
KJV	EZR	3	11	And they sang together by course	ORPHAN_TAG	6030			
KJV	EZR	4	21	another commandment	ORPHAN_TAG	2941			
KJV	EZR	5	5	the matter	ORPHAN_TAG	2941			
KJV	EZR	6	8	what	ORPHAN_TAG	3964			
KJV	EZR	6	14	to the commandment	ORPHAN_TAG	2941			
KJV	EZR	6	15	, which was	ORPHAN_TAG	1932			
KJV	EZR	7	14	as	ORPHAN_TAG	3606			
KJV	EZR	8	2	; Gershom	ORPHAN_TAG	1647			
KJV	EZR	8	13	, Jeiel	ORPHAN_TAG	3273			
KJV	EZR	8	15	of Levi	ORPHAN_TAG	3878			
KJV	EZR	8	17	them with commandment	ORPHAN_TAG	3318			
KJV	EZR	8	27	, precious	ORPHAN_TAG	2532			
KJV	EZR	8	31	, to go	ORPHAN_TAG	3212			
KJV	EZR	10	1	of men	ORPHAN_TAG	582			
KJV	EZR	10	6	, and went	ORPHAN_TAG	3212			
KJV	EZR	10	6	: and when he came	ORPHAN_TAG	3212			
KJV	EZR	10	9	Then all the men	ORPHAN_TAG	582			
KJV	EZR	10	16	, with certain	ORPHAN_TAG	582			
KJV	EZR	10	17	with all the men	ORPHAN_TAG	582			
KJV	EZR	10	29	, and Ramoth	ORPHAN_TAG	7433			
KJV	GAL	1	2	me	ORPHAN_TAG	1698			
KJV	GAL	1	3	be to you	ORPHAN_TAG	5213			
KJV	GAL	1	3	from our	ORPHAN_TAG	2257			
KJV	GAL	1	4	our	ORPHAN_TAG	2257			
KJV	GAL	1	4	us	ORPHAN_TAG	2248			
KJV	GAL	1	4	our	ORPHAN_TAG	2257			
KJV	GAL	1	6	you	ORPHAN_TAG	5209			
KJV	GAL	1	7	is	ORPHAN_TAG	2076			
KJV	GAL	1	7	; but there be	ORPHAN_TAG	1526			
KJV	GAL	1	7	that	ORPHAN_TAG	1508			
KJV	GAL	1	7	you	ORPHAN_TAG	5209			
KJV	GAL	1	8	we	ORPHAN_TAG	2249			
KJV	GAL	1	8	unto you	ORPHAN_TAG	5213			
KJV	GAL	1	8	unto you	ORPHAN_TAG	5213			
KJV	GAL	1	8	, let him be	ORPHAN_TAG	2077			
KJV	GAL	1	9	we said before	ORPHAN_TAG	4280			
KJV	GAL	1	9	, If any	ORPHAN_TAG	1536			
KJV	GAL	1	9	unto you	ORPHAN_TAG	5209			
KJV	GAL	1	9	, let him be	ORPHAN_TAG	2077			
KJV	GAL	1	10	be	ORPHAN_TAG	2252			
KJV	GAL	1	11	But	ORPHAN_TAG	1161			
KJV	GAL	1	11	you	ORPHAN_TAG	5213			
KJV	GAL	1	11	me	ORPHAN_TAG	1700			
KJV	GAL	1	11	is	ORPHAN_TAG	2076			
KJV	GAL	1	14	mine own	ORPHAN_TAG	3450			
KJV	GAL	1	14	more exceedingly	ORPHAN_TAG	4056			
KJV	GAL	1	14	of my	ORPHAN_TAG	3450			
KJV	GAL	1	15	God	ORPHAN_TAG	2316			
KJV	GAL	1	15	me	ORPHAN_TAG	3165			
KJV	GAL	1	15	my	ORPHAN_TAG	3450			
KJV	GAL	1	16	me	ORPHAN_TAG	1698			
KJV	GAL	1	17	me	ORPHAN_TAG	1700			
KJV	GAL	1	18	Peter	ORPHAN_TAG	4074			
KJV	GAL	1	19	saw I	ORPHAN_TAG	1492			
KJV	GAL	1	19	, save	ORPHAN_TAG	1508			
KJV	GAL	1	20	unto you	ORPHAN_TAG	5213			
KJV	GAL	1	20	, behold	ORPHAN_TAG	2400			
KJV	GAL	1	22	was	ORPHAN_TAG	2252			
KJV	GAL	1	23	they had	ORPHAN_TAG	2258			
KJV	GAL	1	23	us	ORPHAN_TAG	2248			
KJV	GAL	1	24	me	ORPHAN_TAG	1698			
KJV	GAL	2	3	me	ORPHAN_TAG	1698			
KJV	GAL	2	3	, being	ORPHAN_TAG	5607			
KJV	GAL	2	4	our	ORPHAN_TAG	2257			
KJV	GAL	2	4	us	ORPHAN_TAG	2248			
KJV	GAL	2	5	you	ORPHAN_TAG	5209			
KJV	GAL	2	6	to be	ORPHAN_TAG	1511			
KJV	GAL	2	6	they were	ORPHAN_TAG	2258			
KJV	GAL	2	6	to me	ORPHAN_TAG	3427			
KJV	GAL	2	6	to me	ORPHAN_TAG	1698			
KJV	GAL	2	7	, when they saw	ORPHAN_TAG	1492			
KJV	GAL	2	8	in me	ORPHAN_TAG	1698			
KJV	GAL	2	9	to be	ORPHAN_TAG	1511			
KJV	GAL	2	9	unto me	ORPHAN_TAG	3427			
KJV	GAL	2	9	to me	ORPHAN_TAG	1698			
KJV	GAL	2	9	we	ORPHAN_TAG	2249			
KJV	GAL	2	11	Peter	ORPHAN_TAG	4074			
KJV	GAL	2	11	he was	ORPHAN_TAG	2258			
KJV	GAL	2	14	I saw	ORPHAN_TAG	1492			
KJV	GAL	2	14	, I said	ORPHAN_TAG	2036			
KJV	GAL	2	14	unto Peter	ORPHAN_TAG	4074			
KJV	GAL	2	14	, why	ORPHAN_TAG	5101			
KJV	GAL	2	15	We	ORPHAN_TAG	2249			
KJV	GAL	2	16	, but	ORPHAN_TAG	3362			
KJV	GAL	2	16	we	ORPHAN_TAG	2249			
KJV	GAL	2	16	: for	ORPHAN_TAG	1360			
KJV	GAL	2	18	the things	ORPHAN_TAG	5023			
KJV	GAL	2	20	I am crucified	ORPHAN_TAG	4957			
KJV	GAL	2	20	me	ORPHAN_TAG	1698			
KJV	GAL	2	20	me	ORPHAN_TAG	3165			
KJV	GAL	2	20	me	ORPHAN_TAG	1700			
KJV	GAL	3	1	you	ORPHAN_TAG	5209			
KJV	GAL	3	1	, that ye should	ORPHAN_TAG	3982			
KJV	GAL	3	1	not	ORPHAN_TAG	3361			
KJV	GAL	3	1	obey	ORPHAN_TAG	3982			
KJV	GAL	3	1	the truth	ORPHAN_TAG	225			
KJV	GAL	3	1	among	ORPHAN_TAG	1722			
KJV	GAL	3	1	you	ORPHAN_TAG	5213			
KJV	GAL	3	2	This	ORPHAN_TAG	5124			
KJV	GAL	3	2	you	ORPHAN_TAG	5216			
KJV	GAL	3	3	Are ye	ORPHAN_TAG	2075			
KJV	GAL	3	5	to you	ORPHAN_TAG	5213			
KJV	GAL	3	5	you	ORPHAN_TAG	5213			
KJV	GAL	3	7	are	ORPHAN_TAG	1526			
KJV	GAL	3	8	, foreseeing	ORPHAN_TAG	4275			
KJV	GAL	3	8	thee	ORPHAN_TAG	4671			
KJV	GAL	3	10	are	ORPHAN_TAG	1526			
KJV	GAL	3	10	are	ORPHAN_TAG	1526			
KJV	GAL	3	12	is	ORPHAN_TAG	2076			
KJV	GAL	3	12	, The man	ORPHAN_TAG	444			
KJV	GAL	3	13	us	ORPHAN_TAG	2248			
KJV	GAL	3	13	us	ORPHAN_TAG	2257			
KJV	GAL	3	13	: for	ORPHAN_TAG	1063			
KJV	GAL	3	16	were	ORPHAN_TAG	4483			
KJV	GAL	3	16	made	ORPHAN_TAG	4483			
KJV	GAL	3	16	to thy	ORPHAN_TAG	4675			
KJV	GAL	3	16	is	ORPHAN_TAG	2076			
KJV	GAL	3	17	this	ORPHAN_TAG	5124			
KJV	GAL	3	17	Christ	ORPHAN_TAG	5547			
KJV	GAL	3	20	is	ORPHAN_TAG	2076			
KJV	GAL	3	20	is	ORPHAN_TAG	2076			
KJV	GAL	3	21	have been	ORPHAN_TAG	2258			
KJV	GAL	3	24	our	ORPHAN_TAG	2257			
KJV	GAL	3	25	, we are	ORPHAN_TAG	2070			
KJV	GAL	3	26	ye are	ORPHAN_TAG	2075			
KJV	GAL	3	28	ye	ORPHAN_TAG	5210			
KJV	GAL	3	28	are	ORPHAN_TAG	2075			
KJV	GAL	3	29	ye	ORPHAN_TAG	5210			
KJV	GAL	3	29	are ye	ORPHAN_TAG	2075			
KJV	GAL	3	29	, and	ORPHAN_TAG	2532			
KJV	GAL	4	1	he is	ORPHAN_TAG	2076			
KJV	GAL	4	1	, though he be	ORPHAN_TAG	5607			
KJV	GAL	4	2	is	ORPHAN_TAG	2076			
KJV	GAL	4	3	we	ORPHAN_TAG	2249			
KJV	GAL	4	3	we were	ORPHAN_TAG	2258			
KJV	GAL	4	3	, were	ORPHAN_TAG	2258			
KJV	GAL	4	6	ye are	ORPHAN_TAG	2075			
KJV	GAL	4	6	your	ORPHAN_TAG	5216			
KJV	GAL	4	7	thou art	ORPHAN_TAG	1488			
KJV	GAL	4	7	Christ	ORPHAN_TAG	5547			
KJV	GAL	4	8	are	ORPHAN_TAG	5607			
KJV	GAL	4	11	of you	ORPHAN_TAG	5209			
KJV	GAL	4	11	you	ORPHAN_TAG	5209			
KJV	GAL	4	12	you	ORPHAN_TAG	5216			
KJV	GAL	4	12	ye	ORPHAN_TAG	5210			
KJV	GAL	4	12	me	ORPHAN_TAG	3165			
KJV	GAL	4	13	unto you	ORPHAN_TAG	5213			
KJV	GAL	4	14	my	ORPHAN_TAG	3450			
KJV	GAL	4	14	my	ORPHAN_TAG	3450			
KJV	GAL	4	14	me	ORPHAN_TAG	3165			
KJV	GAL	4	15	Where	ORPHAN_TAG	5101			
KJV	GAL	4	15	is	ORPHAN_TAG	2258			
KJV	GAL	4	15	ye	ORPHAN_TAG	5216			
KJV	GAL	4	15	you	ORPHAN_TAG	5213			
KJV	GAL	4	15	your	ORPHAN_TAG	5216			
KJV	GAL	4	15	to me	ORPHAN_TAG	3427			
KJV	GAL	4	16	your	ORPHAN_TAG	5216			
KJV	GAL	4	16	you	ORPHAN_TAG	5213			
KJV	GAL	4	17	you	ORPHAN_TAG	5209			
KJV	GAL	4	17	you	ORPHAN_TAG	5209			
KJV	GAL	4	18	I	ORPHAN_TAG	3165			
KJV	GAL	4	18	you	ORPHAN_TAG	5209			
KJV	GAL	4	19	My	ORPHAN_TAG	3450			
KJV	GAL	4	19	little children	ORPHAN_TAG	5040			
KJV	GAL	4	19	you	ORPHAN_TAG	5213			
KJV	GAL	4	20	you	ORPHAN_TAG	5209			
KJV	GAL	4	20	my	ORPHAN_TAG	3450			
KJV	GAL	4	20	you	ORPHAN_TAG	5213			
KJV	GAL	4	21	me	ORPHAN_TAG	3427			
KJV	GAL	4	21	to be	ORPHAN_TAG	1511			
KJV	GAL	4	24	are	ORPHAN_TAG	2076			
KJV	GAL	4	24	are	ORPHAN_TAG	1526			
KJV	GAL	4	24	is	ORPHAN_TAG	2076			
KJV	GAL	4	25	is	ORPHAN_TAG	2076			
KJV	GAL	4	26	is	ORPHAN_TAG	2076			
KJV	GAL	4	26	is	ORPHAN_TAG	2076			
KJV	GAL	4	26	of us	ORPHAN_TAG	2257			
KJV	GAL	4	26	all	ORPHAN_TAG	3956			
KJV	GAL	4	28	we	ORPHAN_TAG	2249			
KJV	GAL	4	28	, are	ORPHAN_TAG	2070			
KJV	GAL	4	30	not	ORPHAN_TAG	3364			
KJV	GAL	4	31	So then	ORPHAN_TAG	686			
KJV	GAL	4	31	, we are	ORPHAN_TAG	2070			
KJV	GAL	5	1	wherewith	ORPHAN_TAG	3739			
KJV	GAL	5	1	us	ORPHAN_TAG	2248			
KJV	GAL	5	2	Behold	ORPHAN_TAG	2396			
KJV	GAL	5	2	unto you	ORPHAN_TAG	5213			
KJV	GAL	5	2	you	ORPHAN_TAG	5209			
KJV	GAL	5	3	he is	ORPHAN_TAG	2076			
KJV	GAL	5	5	we	ORPHAN_TAG	2249			
KJV	GAL	5	7	you	ORPHAN_TAG	5209			
KJV	GAL	5	8	you	ORPHAN_TAG	5209			
KJV	GAL	5	10	you	ORPHAN_TAG	5209			
KJV	GAL	5	10	you	ORPHAN_TAG	5209			
KJV	GAL	5	10	he be	ORPHAN_TAG	302,5600			
KJV	GAL	5	12	you	ORPHAN_TAG	5209			
KJV	GAL	5	13	, ye	ORPHAN_TAG	5210			
KJV	GAL	5	14	thy	ORPHAN_TAG	4675			
KJV	GAL	5	14	thyself	ORPHAN_TAG	1438			
KJV	GAL	5	15	that ye be	ORPHAN_TAG	335			
KJV	GAL	5	16	not	ORPHAN_TAG	3364			
KJV	GAL	5	17	these	ORPHAN_TAG	5023			
KJV	GAL	5	17	ye cannot	ORPHAN_TAG	3363			
KJV	GAL	5	17	the things	ORPHAN_TAG	5023			
KJV	GAL	5	18	, ye are	ORPHAN_TAG	2075			
KJV	GAL	5	19	are	ORPHAN_TAG	2076			
KJV	GAL	5	19	are	ORPHAN_TAG	2076			
KJV	GAL	5	19	these; Adultery	ORPHAN_TAG	3430			
KJV	GAL	5	21	, murders	ORPHAN_TAG	5408			
KJV	GAL	5	21	such	ORPHAN_TAG	5125			
KJV	GAL	5	21	you	ORPHAN_TAG	5213			
KJV	GAL	5	21	I have	ORPHAN_TAG	4277			
KJV	GAL	5	21	told you in time past	ORPHAN_TAG	4277			
KJV	GAL	5	22	is	ORPHAN_TAG	2076			
KJV	GAL	5	23	Meekness	ORPHAN_TAG	4236			
KJV	GAL	5	23	there is	ORPHAN_TAG	2076			
KJV	GAL	6	1	, ye	ORPHAN_TAG	5210			
KJV	GAL	6	1	of meekness	ORPHAN_TAG	4236			
KJV	GAL	6	3	if a man	ORPHAN_TAG	1536			
KJV	GAL	6	3	to be	ORPHAN_TAG	1511			
KJV	GAL	6	3	, when he is	ORPHAN_TAG	5607			
KJV	GAL	6	7	, that	ORPHAN_TAG	5124			
KJV	GAL	6	11	Ye see	ORPHAN_TAG	1492			
KJV	GAL	6	11	unto you	ORPHAN_TAG	5213			
KJV	GAL	6	12	you	ORPHAN_TAG	5209			
KJV	GAL	6	12	lest	ORPHAN_TAG	3363			
KJV	GAL	6	13	you	ORPHAN_TAG	5209			
KJV	GAL	6	14	that I	ORPHAN_TAG	1698			
KJV	GAL	6	14	, save	ORPHAN_TAG	1508			
KJV	GAL	6	14	of our	ORPHAN_TAG	2257			
KJV	GAL	6	14	unto me	ORPHAN_TAG	1698			
KJV	GAL	6	15	in	ORPHAN_TAG	1722			
KJV	GAL	6	15	Christ	ORPHAN_TAG	5547			
KJV	GAL	6	15	Jesus	ORPHAN_TAG	2424			
KJV	GAL	6	15	availeth	ORPHAN_TAG	2480			
KJV	GAL	6	16	this	ORPHAN_TAG	5129			
KJV	GAL	6	17	my	ORPHAN_TAG	3450			
KJV	GAL	6	17	of the Lord	ORPHAN_TAG	2962			
KJV	GAL	6	18	of our	ORPHAN_TAG	2257			
KJV	GAL	6	18	your	ORPHAN_TAG	5216			
KJV	GEN	1	1	and	PARTICLE_TARGET	853	אֵ֥ת	H853	om
KJV	GEN	2	15	, and put him	ORPHAN_TAG	3240			
KJV	GEN	2	21	upon Adam	ORPHAN_TAG	121			
KJV	GEN	3	14	shalt thou go	ORPHAN_TAG	3212			
KJV	GEN	3	21	Unto Adam	ORPHAN_TAG	120			
KJV	GEN	3	22	, and live	ORPHAN_TAG	2425			
KJV	GEN	4	2	was a keeper	ORPHAN_TAG	7462			
KJV	GEN	4	4	of the firstlings	ORPHAN_TAG	1062			
KJV	GEN	4	7	, shalt thou not be accepted	ORPHAN_TAG	7613			
KJV	GEN	4	25	And Adam	ORPHAN_TAG	120			
KJV	GEN	5	5	lived	ORPHAN_TAG	2425			
KJV	GEN	6	4	, men	ORPHAN_TAG	582			
KJV	GEN	6	14	in	ORPHAN_TAG	854			
KJV	GEN	7	18	went	ORPHAN_TAG	3212			
KJV	GEN	8	10	And he stayed	ORPHAN_TAG	2342			
KJV	GEN	9	23	, and went	ORPHAN_TAG	3212			
KJV	GEN	10	11	, and the city	ORPHAN_TAG	5892			
KJV	GEN	11	12	lived	ORPHAN_TAG	2425			
KJV	GEN	11	14	lived	ORPHAN_TAG	2425			
KJV	GEN	11	31	, to go	ORPHAN_TAG	3212			
KJV	GEN	12	1	, Get thee out	ORPHAN_TAG	3212			
KJV	GEN	12	4	departed	ORPHAN_TAG	3212			
KJV	GEN	12	4	went	ORPHAN_TAG	3212			
KJV	GEN	12	5	to go	ORPHAN_TAG	3212			
KJV	GEN	12	19	her, and go thy way	ORPHAN_TAG	3212			
KJV	GEN	12	20	his men	ORPHAN_TAG	582			
KJV	GEN	13	2	rich	ORPHAN_TAG	3513			
KJV	GEN	13	3	And he went	ORPHAN_TAG	3212			
KJV	GEN	13	7	between the herdmen	ORPHAN_TAG	7462			
KJV	GEN	13	7	and the herdmen	ORPHAN_TAG	7462			
KJV	GEN	13	8	, I pray thee, between me and thee, and between my herdmen	ORPHAN_TAG	7462			
KJV	GEN	13	8	and thy herdmen	ORPHAN_TAG	7462			
KJV	GEN	13	8	; for we	ORPHAN_TAG	582			
KJV	GEN	13	13	But the men	ORPHAN_TAG	582			
KJV	GEN	14	6	in their mount	ORPHAN_TAG	2042			
KJV	GEN	14	11	, and went their way	ORPHAN_TAG	3212			
KJV	GEN	14	12	, and departed	ORPHAN_TAG	3212			
KJV	GEN	14	17	to meet	ORPHAN_TAG	7125			
KJV	GEN	14	24	of the men	ORPHAN_TAG	582			
KJV	GEN	15	10	one against	ORPHAN_TAG	7125			
KJV	GEN	16	8	? and whither wilt thou go	ORPHAN_TAG	3212			
KJV	GEN	17	11	And ye shall circumcise	ORPHAN_TAG	5243			
KJV	GEN	17	23	among the men	ORPHAN_TAG	582			
KJV	GEN	17	27	And all the men	ORPHAN_TAG	582			
KJV	GEN	18	2	men	ORPHAN_TAG	582			
